"","userId","group","itemNo","responseNo","checked"
"2511","TTXU","C",5,3,0
"2512","TTXU","C",5,4,0
"2513","TTXU","C",5,5,0
"2514","TTXU","C",5,6,0
"2515","TTXU","C",6,1,1
"2516","TTXU","C",6,2,0
"2517","TTXU","C",6,3,0
"2518","TTXU","C",6,4,0
"2519","TTXU","C",6,5,0
"2520","TTXU","C",6,6,0
"2521","TTXU","C",7,1,0
"2522","TTXU","C",7,2,0
"2523","TTXU","C",7,3,0
"2524","TTXU","C",7,4,0
"2525","TTXU","C",7,5,1
"2526","TTXU","C",7,6,0
"2527","TTXU","C",8,1,0
"2528","TTXU","C",8,2,0
"2529","TTXU","C",8,3,0
"2530","TTXU","C",8,4,0
"2531","TTXU","C",8,5,0
"2532","TTXU","C",8,6,1
"2533","TTXU","C",9,1,0
"2534","TTXU","C",9,2,0
"2535","TTXU","C",9,3,1
"2536","TTXU","C",9,4,0
"2537","TTXU","C",9,5,0
"2538","TTXU","C",9,6,0
"2539","DHFU","P",1,1,1
"2540","DHFU","P",1,2,0
"2541","DHFU","P",1,3,1
"2542","DHFU","P",1,4,0
"2543","DHFU","P",1,5,1
"2544","DHFU","P",1,6,0
"2545","DHFU","P",2,1,0
"2546","DHFU","P",2,2,1
"2547","DHFU","P",2,3,0
"2548","DHFU","P",2,4,1
"2549","DHFU","P",2,5,0
"2550","DHFU","P",2,6,0
"2551","DHFU","P",3,1,0
"2552","DHFU","P",3,2,0
"2553","DHFU","P",3,3,0
"2554","DHFU","P",3,4,0
"2555","DHFU","P",3,5,0
"2556","DHFU","P",3,6,1
"2557","DHFU","P",4,1,0
"2558","DHFU","P",4,2,1
"2559","DHFU","P",4,3,0
"2560","DHFU","P",4,4,0
"2561","DHFU","P",4,5,0
"2562","DHFU","P",4,6,0
"2563","DHFU","P",5,1,0
"2564","DHFU","P",5,2,1
"2565","DHFU","P",5,3,0
"2566","DHFU","P",5,4,0
"2567","DHFU","P",5,5,0
"2568","DHFU","P",5,6,0
"2569","DHFU","P",6,1,0
"2570","DHFU","P",6,2,1
"2571","DHFU","P",6,3,0
"2572","DHFU","P",6,4,0
"2573","DHFU","P",6,5,0
"2574","DHFU","P",6,6,0
"2575","DHFU","P",7,1,0
"2576","DHFU","P",7,2,1
"2577","DHFU","P",7,3,0
"2578","DHFU","P",7,4,0
"2579","DHFU","P",7,5,0
"2580","DHFU","P",7,6,0
"2581","DHFU","P",8,1,0
"2582","DHFU","P",8,2,0
"2583","DHFU","P",8,3,0
"2584","DHFU","P",8,4,1
"2585","DHFU","P",8,5,0
"2586","DHFU","P",8,6,0
"2587","DHFU","P",9,1,0
"2588","DHFU","P",9,2,0
"2589","DHFU","P",9,3,1
"2590","DHFU","P",9,4,0
"2591","DHFU","P",9,5,0
"2592","DHFU","P",9,6,0
"2593","DDBB","C",1,1,0
"2594","DDBB","C",1,2,1
"2595","DDBB","C",1,3,1
"2596","DDBB","C",1,4,0
"2597","DDBB","C",1,5,1
"2598","DDBB","C",1,6,0
"2599","DDBB","C",2,1,1
"2600","DDBB","C",2,2,0
"2601","DDBB","C",2,3,0
"2602","DDBB","C",2,4,1
"2603","DDBB","C",2,5,0
"2604","DDBB","C",2,6,0
"2605","DDBB","C",3,1,0
"2606","DDBB","C",3,2,0
"2607","DDBB","C",3,3,0
"2608","DDBB","C",3,4,1
"2609","DDBB","C",3,5,0
"2610","DDBB","C",3,6,0
"2611","DDBB","C",4,1,0
"2612","DDBB","C",4,2,0
"2613","DDBB","C",4,3,0
"2614","DDBB","C",4,4,1
"2615","DDBB","C",4,5,0
"2616","DDBB","C",4,6,0
"2617","DDBB","C",5,1,0
"2618","DDBB","C",5,2,0
"2619","DDBB","C",5,3,1
"2620","DDBB","C",5,4,0
"2621","DDBB","C",5,5,0
"2622","DDBB","C",5,6,0
"2623","DDBB","C",6,1,0
"2624","DDBB","C",6,2,0
"2625","DDBB","C",6,3,0
"2626","DDBB","C",6,4,0
"2627","DDBB","C",6,5,1
"2628","DDBB","C",6,6,0
"2629","DDBB","C",7,1,0
"2630","DDBB","C",7,2,1
"2631","DDBB","C",7,3,0
"2632","DDBB","C",7,4,0
"2633","DDBB","C",7,5,0
"2634","DDBB","C",7,6,0
"2635","DDBB","C",8,1,0
"2636","DDBB","C",8,2,0
"2637","DDBB","C",8,3,1
"2638","DDBB","C",8,4,0
"2639","DDBB","C",8,5,0
"2640","DDBB","C",8,6,0
"2641","DDBB","C",9,1,0
"2642","DDBB","C",9,2,0
"2643","DDBB","C",9,3,0
"2644","DDBB","C",9,4,0
"2645","DDBB","C",9,5,1
"2646","DDBB","C",9,6,0
"2647","NCTT","P",1,1,0
"2648","NCTT","P",1,2,1
"2649","NCTT","P",1,3,0
"2650","NCTT","P",1,4,0
"2651","NCTT","P",1,5,0
"2652","NCTT","P",1,6,0
"2653","NCTT","P",2,1,1
"2654","NCTT","P",2,2,0
"2655","NCTT","P",2,3,1
"2656","NCTT","P",2,4,1
"2657","NCTT","P",2,5,1
"2658","NCTT","P",2,6,0
"2659","NCTT","P",3,1,0
"2660","NCTT","P",3,2,0
"2661","NCTT","P",3,3,0
"2662","NCTT","P",3,4,1
"2663","NCTT","P",3,5,0
"2664","NCTT","P",3,6,0
"2665","NCTT","P",4,1,0
"2666","NCTT","P",4,2,1
"2667","NCTT","P",4,3,0
"2668","NCTT","P",4,4,0
"2669","NCTT","P",4,5,0
"2670","NCTT","P",4,6,0
"2671","NCTT","P",5,1,0
"2672","NCTT","P",5,2,1
"2673","NCTT","P",5,3,0
"2674","NCTT","P",5,4,0
"2675","NCTT","P",5,5,0
"2676","NCTT","P",5,6,0
"2677","NCTT","P",6,1,0
"2678","NCTT","P",6,2,0
"2679","NCTT","P",6,3,0
"2680","NCTT","P",6,4,0
"2681","NCTT","P",6,5,1
"2682","NCTT","P",6,6,0
"2683","NCTT","P",7,1,0
"2684","NCTT","P",7,2,0
"2685","NCTT","P",7,3,0
"2686","NCTT","P",7,4,0
"2687","NCTT","P",7,5,0
"2688","NCTT","P",7,6,1
"2689","NCTT","P",8,1,0
"2690","NCTT","P",8,2,0
"2691","NCTT","P",8,3,0
"2692","NCTT","P",8,4,0
"2693","NCTT","P",8,5,0
"2694","NCTT","P",8,6,1
"2695","NCTT","P",9,1,0
"2696","NCTT","P",9,2,0
"2697","NCTT","P",9,3,1
"2698","NCTT","P",9,4,0
"2699","NCTT","P",9,5,0
"2700","NCTT","P",9,6,0
"2701","XNWL","C",1,1,1
"2702","XNWL","C",1,2,0
"2703","XNWL","C",1,3,0
"2704","XNWL","C",1,4,0
"2705","XNWL","C",1,5,0
"2706","XNWL","C",1,6,0
"2707","XNWL","C",2,1,0
"2708","XNWL","C",2,2,1
"2709","XNWL","C",2,3,1
"2710","XNWL","C",2,4,1
"2711","XNWL","C",2,5,1
"2712","XNWL","C",2,6,0
"2713","XNWL","C",3,1,0
"2714","XNWL","C",3,2,0
"2715","XNWL","C",3,3,0
"2716","XNWL","C",3,4,1
"2717","XNWL","C",3,5,0
"2718","XNWL","C",3,6,0
"2719","XNWL","C",4,1,0
"2720","XNWL","C",4,2,0
"2721","XNWL","C",4,3,1
"2722","XNWL","C",4,4,0
"2723","XNWL","C",4,5,0
"2724","XNWL","C",4,6,0
"2725","XNWL","C",5,1,0
"2726","XNWL","C",5,2,1
"2727","XNWL","C",5,3,0
"2728","XNWL","C",5,4,0
"2729","XNWL","C",5,5,0
"2730","XNWL","C",5,6,0
"2731","XNWL","C",6,1,0
"2732","XNWL","C",6,2,0
"2733","XNWL","C",6,3,0
"2734","XNWL","C",6,4,0
"2735","XNWL","C",6,5,0
"2736","XNWL","C",6,6,1
"2737","XNWL","C",7,1,1
"2738","XNWL","C",7,2,0
"2739","XNWL","C",7,3,0
"2740","XNWL","C",7,4,0
"2741","XNWL","C",7,5,0
"2742","XNWL","C",7,6,0
"2743","XNWL","C",8,1,0
"2744","XNWL","C",8,2,0
"2745","XNWL","C",8,3,0
"2746","XNWL","C",8,4,0
"2747","XNWL","C",8,5,0
"2748","XNWL","C",8,6,1
"2749","XNWL","C",9,1,0
"2750","XNWL","C",9,2,0
"2751","XNWL","C",9,3,1
"2752","XNWL","C",9,4,0
"2753","XNWL","C",9,5,0
"2754","XNWL","C",9,6,0
"2755","ELZM","P",1,1,0
"2756","ELZM","P",1,2,1
"2757","ELZM","P",1,3,0
"2758","ELZM","P",1,4,0
"2759","ELZM","P",1,5,1
"2760","ELZM","P",1,6,0
"2761","ELZM","P",2,1,1
"2762","ELZM","P",2,2,0
"2763","ELZM","P",2,3,1
"2764","ELZM","P",2,4,1
"2765","ELZM","P",2,5,0
"2766","ELZM","P",2,6,0
"2767","ELZM","P",3,1,0
"2768","ELZM","P",3,2,0
"2769","ELZM","P",3,3,0
"2770","ELZM","P",3,4,0
"2771","ELZM","P",3,5,0
"2772","ELZM","P",3,6,1
"2773","ELZM","P",4,1,0
"2774","ELZM","P",4,2,0
"2775","ELZM","P",4,3,1
"2776","ELZM","P",4,4,0
"2777","ELZM","P",4,5,0
"2778","ELZM","P",4,6,0
"2779","ELZM","P",5,1,0
"2780","ELZM","P",5,2,0
"2781","ELZM","P",5,3,0
"2782","ELZM","P",5,4,0
"2783","ELZM","P",5,5,1
"2784","ELZM","P",5,6,0
"2785","ELZM","P",6,1,1
"2786","ELZM","P",6,2,0
"2787","ELZM","P",6,3,0
"2788","ELZM","P",6,4,0
"2789","ELZM","P",6,5,0
"2790","ELZM","P",6,6,0
"2791","ELZM","P",7,1,0
"2792","ELZM","P",7,2,0
"2793","ELZM","P",7,3,0
"2794","ELZM","P",7,4,1
"2795","ELZM","P",7,5,0
"2796","ELZM","P",7,6,0
"2797","ELZM","P",8,1,0
"2798","ELZM","P",8,2,0
"2799","ELZM","P",8,3,0
"2800","ELZM","P",8,4,0
"2801","ELZM","P",8,5,1
"2802","ELZM","P",8,6,0
"2803","ELZM","P",9,1,0
"2804","ELZM","P",9,2,1
"2805","ELZM","P",9,3,0
"2806","ELZM","P",9,4,0
"2807","ELZM","P",9,5,0
"2808","ELZM","P",9,6,0
"2809","GGOQ","C",1,1,1
"2810","GGOQ","C",1,2,1
"2811","GGOQ","C",1,3,0
"2812","GGOQ","C",1,4,0
"2813","GGOQ","C",1,5,0
"2814","GGOQ","C",1,6,0
"2815","GGOQ","C",2,1,0
"2816","GGOQ","C",2,2,0
"2817","GGOQ","C",2,3,1
"2818","GGOQ","C",2,4,1
"2819","GGOQ","C",2,5,1
"2820","GGOQ","C",2,6,0
"2821","GGOQ","C",3,1,0
"2822","GGOQ","C",3,2,1
"2823","GGOQ","C",3,3,0
"2824","GGOQ","C",3,4,0
"2825","GGOQ","C",3,5,0
"2826","GGOQ","C",3,6,0
"2827","GGOQ","C",4,1,0
"2828","GGOQ","C",4,2,0
"2829","GGOQ","C",4,3,1
"2830","GGOQ","C",4,4,0
"2831","GGOQ","C",4,5,0
"2832","GGOQ","C",4,6,0
"2833","GGOQ","C",5,1,1
"2834","GGOQ","C",5,2,0
"2835","GGOQ","C",5,3,0
"2836","GGOQ","C",5,4,0
"2837","GGOQ","C",5,5,0
"2838","GGOQ","C",5,6,0
"2839","GGOQ","C",6,1,1
"2840","GGOQ","C",6,2,0
"2841","GGOQ","C",6,3,0
"2842","GGOQ","C",6,4,0
"2843","GGOQ","C",6,5,0
"2844","GGOQ","C",6,6,0
"2845","GGOQ","C",7,1,1
"2846","GGOQ","C",7,2,0
"2847","GGOQ","C",7,3,0
"2848","GGOQ","C",7,4,0
"2849","GGOQ","C",7,5,0
"2850","GGOQ","C",7,6,0
"2851","GGOQ","C",8,1,0
"2852","GGOQ","C",8,2,0
"2853","GGOQ","C",8,3,0
"2854","GGOQ","C",8,4,0
"2855","GGOQ","C",8,5,1
"2856","GGOQ","C",8,6,0
"2857","GGOQ","C",9,1,0
"2858","GGOQ","C",9,2,0
"2859","GGOQ","C",9,3,0
"2860","GGOQ","C",9,4,0
"2861","GGOQ","C",9,5,1
"2862","GGOQ","C",9,6,0
"2863","IBLV","P",1,1,1
"2864","IBLV","P",1,2,0
"2865","IBLV","P",1,3,1
"2866","IBLV","P",1,4,0
"2867","IBLV","P",1,5,0
"2868","IBLV","P",1,6,0
"2869","IBLV","P",2,1,0
"2870","IBLV","P",2,2,1
"2871","IBLV","P",2,3,0
"2872","IBLV","P",2,4,1
"2873","IBLV","P",2,5,1
"2874","IBLV","P",2,6,0
"2875","IBLV","P",3,1,0
"2876","IBLV","P",3,2,0
"2877","IBLV","P",3,3,0
"2878","IBLV","P",3,4,0
"2879","IBLV","P",3,5,0
"2880","IBLV","P",3,6,1
"2881","IBLV","P",4,1,0
"2882","IBLV","P",4,2,0
"2883","IBLV","P",4,3,0
"2884","IBLV","P",4,4,0
"2885","IBLV","P",4,5,0
"2886","IBLV","P",4,6,1
"2887","IBLV","P",5,1,0
"2888","IBLV","P",5,2,0
"2889","IBLV","P",5,3,0
"2890","IBLV","P",5,4,0
"2891","IBLV","P",5,5,0
"2892","IBLV","P",5,6,1
"2893","IBLV","P",6,1,0
"2894","IBLV","P",6,2,0
"2895","IBLV","P",6,3,0
"2896","IBLV","P",6,4,0
"2897","IBLV","P",6,5,1
"2898","IBLV","P",6,6,0
"2899","IBLV","P",7,1,0
"2900","IBLV","P",7,2,0
"2901","IBLV","P",7,3,0
"2902","IBLV","P",7,4,1
"2903","IBLV","P",7,5,0
"2904","IBLV","P",7,6,0
"2905","IBLV","P",8,1,0
"2906","IBLV","P",8,2,0
"2907","IBLV","P",8,3,0
"2908","IBLV","P",8,4,0
"2909","IBLV","P",8,5,0
"2910","IBLV","P",8,6,1
"2911","IBLV","P",9,1,0
"2912","IBLV","P",9,2,1
"2913","IBLV","P",9,3,0
"2914","IBLV","P",9,4,0
"2915","IBLV","P",9,5,0
"2916","IBLV","P",9,6,0
"2917","OJOX","C",1,1,0
"2918","OJOX","C",1,2,0
"2919","OJOX","C",1,3,1
"2920","OJOX","C",1,4,0
"2921","OJOX","C",1,5,1
"2922","OJOX","C",1,6,0
"2923","OJOX","C",2,1,1
"2924","OJOX","C",2,2,1
"2925","OJOX","C",2,3,0
"2926","OJOX","C",2,4,1
"2927","OJOX","C",2,5,0
"2928","OJOX","C",2,6,0
"2929","OJOX","C",3,1,0
"2930","OJOX","C",3,2,0
"2931","OJOX","C",3,3,1
"2932","OJOX","C",3,4,0
"2933","OJOX","C",3,5,0
"2934","OJOX","C",3,6,0
"2935","OJOX","C",4,1,1
"2936","OJOX","C",4,2,0
"2937","OJOX","C",4,3,0
"2938","OJOX","C",4,4,0
"2939","OJOX","C",4,5,0
"2940","OJOX","C",4,6,0
"2941","OJOX","C",5,1,0
"2942","OJOX","C",5,2,0
"2943","OJOX","C",5,3,0
"2944","OJOX","C",5,4,0
"2945","OJOX","C",5,5,1
"2946","OJOX","C",5,6,0
"2947","OJOX","C",6,1,0
"2948","OJOX","C",6,2,0
"2949","OJOX","C",6,3,1
"2950","OJOX","C",6,4,0
"2951","OJOX","C",6,5,0
"2952","OJOX","C",6,6,0
"2953","OJOX","C",7,1,0
"2954","OJOX","C",7,2,1
"2955","OJOX","C",7,3,0
"2956","OJOX","C",7,4,0
"2957","OJOX","C",7,5,0
"2958","OJOX","C",7,6,0
"2959","OJOX","C",8,1,0
"2960","OJOX","C",8,2,0
"2961","OJOX","C",8,3,0
"2962","OJOX","C",8,4,1
"2963","OJOX","C",8,5,0
"2964","OJOX","C",8,6,0
"2965","OJOX","C",9,1,0
"2966","OJOX","C",9,2,0
"2967","OJOX","C",9,3,1
"2968","OJOX","C",9,4,0
"2969","OJOX","C",9,5,0
"2970","OJOX","C",9,6,0
"2971","MEOY","P",1,1,1
"2972","MEOY","P",1,2,1
"2973","MEOY","P",1,3,0
"2974","MEOY","P",1,4,0
"2975","MEOY","P",1,5,1
"2976","MEOY","P",1,6,0
"2977","MEOY","P",2,1,0
"2978","MEOY","P",2,2,0
"2979","MEOY","P",2,3,1
"2980","MEOY","P",2,4,1
"2981","MEOY","P",2,5,0
"2982","MEOY","P",2,6,0
"2983","MEOY","P",3,1,0
"2984","MEOY","P",3,2,0
"2985","MEOY","P",3,3,1
"2986","MEOY","P",3,4,0
"2987","MEOY","P",3,5,0
"2988","MEOY","P",3,6,0
"2989","MEOY","P",4,1,0
"2990","MEOY","P",4,2,0
"2991","MEOY","P",4,3,0
"2992","MEOY","P",4,4,0
"2993","MEOY","P",4,5,1
"2994","MEOY","P",4,6,0
"2995","MEOY","P",5,1,0
"2996","MEOY","P",5,2,0
"2997","MEOY","P",5,3,0
"2998","MEOY","P",5,4,0
"2999","MEOY","P",5,5,0
"3000","MEOY","P",5,6,1
"3001","MEOY","P",6,1,0
"3002","MEOY","P",6,2,0
"3003","MEOY","P",6,3,1
"3004","MEOY","P",6,4,0
"3005","MEOY","P",6,5,0
"3006","MEOY","P",6,6,0
"3007","MEOY","P",7,1,0
"3008","MEOY","P",7,2,0
"3009","MEOY","P",7,3,1
"3010","MEOY","P",7,4,0
"3011","MEOY","P",7,5,0
"3012","MEOY","P",7,6,0
"3013","MEOY","P",8,1,0
"3014","MEOY","P",8,2,0
"3015","MEOY","P",8,3,0
"3016","MEOY","P",8,4,0
"3017","MEOY","P",8,5,0
"3018","MEOY","P",8,6,1
"3019","MEOY","P",9,1,1
"3020","MEOY","P",9,2,0
"3021","MEOY","P",9,3,0
"3022","MEOY","P",9,4,0
"3023","MEOY","P",9,5,0
"3024","MEOY","P",9,6,0
"3025","IVHE","C",1,1,0
"3026","IVHE","C",1,2,0
"3027","IVHE","C",1,3,1
"3028","IVHE","C",1,4,1
"3029","IVHE","C",1,5,1
"3030","IVHE","C",1,6,0
"3031","IVHE","C",2,1,1
"3032","IVHE","C",2,2,1
"3033","IVHE","C",2,3,0
"3034","IVHE","C",2,4,0
"3035","IVHE","C",2,5,0
"3036","IVHE","C",2,6,0
"3037","IVHE","C",3,1,0
"3038","IVHE","C",3,2,0
"3039","IVHE","C",3,3,1
"3040","IVHE","C",3,4,0
"3041","IVHE","C",3,5,0
"3042","IVHE","C",3,6,0
"3043","IVHE","C",4,1,0
"3044","IVHE","C",4,2,1
"3045","IVHE","C",4,3,0
"3046","IVHE","C",4,4,0
"3047","IVHE","C",4,5,0
"3048","IVHE","C",4,6,0
"3049","IVHE","C",5,1,1
"3050","IVHE","C",5,2,0
"3051","IVHE","C",5,3,0
"3052","IVHE","C",5,4,0
"3053","IVHE","C",5,5,0
"3054","IVHE","C",5,6,0
"3055","IVHE","C",6,1,0
"3056","IVHE","C",6,2,0
"3057","IVHE","C",6,3,0
"3058","IVHE","C",6,4,1
"3059","IVHE","C",6,5,0
"3060","IVHE","C",6,6,0
"3061","IVHE","C",7,1,0
"3062","IVHE","C",7,2,1
"3063","IVHE","C",7,3,0
"3064","IVHE","C",7,4,0
"3065","IVHE","C",7,5,0
"3066","IVHE","C",7,6,0
"3067","IVHE","C",8,1,1
"3068","IVHE","C",8,2,0
"3069","IVHE","C",8,3,0
"3070","IVHE","C",8,4,0
"3071","IVHE","C",8,5,0
"3072","IVHE","C",8,6,0
"3073","IVHE","C",9,1,0
"3074","IVHE","C",9,2,0
"3075","IVHE","C",9,3,1
"3076","IVHE","C",9,4,0
"3077","IVHE","C",9,5,0
"3078","IVHE","C",9,6,0
"3079","BGJE","P",1,1,1
"3080","BGJE","P",1,2,1
"3081","BGJE","P",1,3,0
"3082","BGJE","P",1,4,1
"3083","BGJE","P",1,5,1
"3084","BGJE","P",1,6,0
"3085","BGJE","P",2,1,0
"3086","BGJE","P",2,2,0
"3087","BGJE","P",2,3,1
"3088","BGJE","P",2,4,0
"3089","BGJE","P",2,5,0
"3090","BGJE","P",2,6,0
"3091","BGJE","P",3,1,0
"3092","BGJE","P",3,2,1
"3093","BGJE","P",3,3,0
"3094","BGJE","P",3,4,0
"3095","BGJE","P",3,5,0
"3096","BGJE","P",3,6,0
"3097","BGJE","P",4,1,0
"3098","BGJE","P",4,2,0
"3099","BGJE","P",4,3,0
"3100","BGJE","P",4,4,0
"3101","BGJE","P",4,5,1
"3102","BGJE","P",4,6,0
"3103","BGJE","P",5,1,0
"3104","BGJE","P",5,2,0
"3105","BGJE","P",5,3,1
"3106","BGJE","P",5,4,0
"3107","BGJE","P",5,5,0
"3108","BGJE","P",5,6,0
"3109","BGJE","P",6,1,0
"3110","BGJE","P",6,2,0
"3111","BGJE","P",6,3,0
"3112","BGJE","P",6,4,1
"3113","BGJE","P",6,5,0
"3114","BGJE","P",6,6,0
"3115","BGJE","P",7,1,0
"3116","BGJE","P",7,2,0
"3117","BGJE","P",7,3,0
"3118","BGJE","P",7,4,0
"3119","BGJE","P",7,5,1
"3120","BGJE","P",7,6,0
"3121","BGJE","P",8,1,0
"3122","BGJE","P",8,2,1
"3123","BGJE","P",8,3,0
"3124","BGJE","P",8,4,0
"3125","BGJE","P",8,5,0
"3126","BGJE","P",8,6,0
"3127","BGJE","P",9,1,0
"3128","BGJE","P",9,2,0
"3129","BGJE","P",9,3,0
"3130","BGJE","P",9,4,0
"3131","BGJE","P",9,5,0
"3132","BGJE","P",9,6,1
"3133","HAZU","C",1,1,0
"3134","HAZU","C",1,2,1
"3135","HAZU","C",1,3,0
"3136","HAZU","C",1,4,1
"3137","HAZU","C",1,5,1
"3138","HAZU","C",1,6,0
"3139","HAZU","C",2,1,1
"3140","HAZU","C",2,2,0
"3141","HAZU","C",2,3,1
"3142","HAZU","C",2,4,0
"3143","HAZU","C",2,5,0
"3144","HAZU","C",2,6,0
"3145","HAZU","C",3,1,1
"3146","HAZU","C",3,2,0
"3147","HAZU","C",3,3,0
"3148","HAZU","C",3,4,0
"3149","HAZU","C",3,5,0
"3150","HAZU","C",3,6,0
"3151","HAZU","C",4,1,0
"3152","HAZU","C",4,2,0
"3153","HAZU","C",4,3,0
"3154","HAZU","C",4,4,0
"3155","HAZU","C",4,5,1
"3156","HAZU","C",4,6,0
"3157","HAZU","C",5,1,0
"3158","HAZU","C",5,2,0
"3159","HAZU","C",5,3,0
"3160","HAZU","C",5,4,0
"3161","HAZU","C",5,5,0
"3162","HAZU","C",5,6,1
"3163","HAZU","C",6,1,1
"3164","HAZU","C",6,2,0
"3165","HAZU","C",6,3,0
"3166","HAZU","C",6,4,0
"3167","HAZU","C",6,5,0
"3168","HAZU","C",6,6,0
"3169","HAZU","C",7,1,0
"3170","HAZU","C",7,2,0
"3171","HAZU","C",7,3,0
"3172","HAZU","C",7,4,1
"3173","HAZU","C",7,5,0
"3174","HAZU","C",7,6,0
"3175","HAZU","C",8,1,0
"3176","HAZU","C",8,2,0
"3177","HAZU","C",8,3,0
"3178","HAZU","C",8,4,0
"3179","HAZU","C",8,5,0
"3180","HAZU","C",8,6,1
"3181","HAZU","C",9,1,1
"3182","HAZU","C",9,2,0
"3183","HAZU","C",9,3,0
"3184","HAZU","C",9,4,0
"3185","HAZU","C",9,5,0
"3186","HAZU","C",9,6,0
"3187","CWOK","P",1,1,1
"3188","CWOK","P",1,2,0
"3189","CWOK","P",1,3,1
"3190","CWOK","P",1,4,1
"3191","CWOK","P",1,5,0
"3192","CWOK","P",1,6,0
"3193","CWOK","P",2,1,0
"3194","CWOK","P",2,2,1
"3195","CWOK","P",2,3,0
"3196","CWOK","P",2,4,0
"3197","CWOK","P",2,5,1
"3198","CWOK","P",2,6,0
"3199","CWOK","P",3,1,0
"3200","CWOK","P",3,2,1
"3201","CWOK","P",3,3,0
"3202","CWOK","P",3,4,0
"3203","CWOK","P",3,5,0
"3204","CWOK","P",3,6,0
"3205","CWOK","P",4,1,0
"3206","CWOK","P",4,2,0
"3207","CWOK","P",4,3,0
"3208","CWOK","P",4,4,0
"3209","CWOK","P",4,5,1
"3210","CWOK","P",4,6,0
"3211","CWOK","P",5,1,0
"3212","CWOK","P",5,2,0
"3213","CWOK","P",5,3,1
"3214","CWOK","P",5,4,0
"3215","CWOK","P",5,5,0
"3216","CWOK","P",5,6,0
"3217","CWOK","P",6,1,1
"3218","CWOK","P",6,2,0
"3219","CWOK","P",6,3,0
"3220","CWOK","P",6,4,0
"3221","CWOK","P",6,5,0
"3222","CWOK","P",6,6,0
"3223","CWOK","P",7,1,0
"3224","CWOK","P",7,2,0
"3225","CWOK","P",7,3,0
"3226","CWOK","P",7,4,0
"3227","CWOK","P",7,5,0
"3228","CWOK","P",7,6,1
"3229","CWOK","P",8,1,0
"3230","CWOK","P",8,2,0
"3231","CWOK","P",8,3,0
"3232","CWOK","P",8,4,0
"3233","CWOK","P",8,5,0
"3234","CWOK","P",8,6,1
"3235","CWOK","P",9,1,0
"3236","CWOK","P",9,2,0
"3237","CWOK","P",9,3,0
"3238","CWOK","P",9,4,1
"3239","CWOK","P",9,5,0
"3240","CWOK","P",9,6,0
"3241","BOBF","C",1,1,1
"3242","BOBF","C",1,2,1
"3243","BOBF","C",1,3,1
"3244","BOBF","C",1,4,0
"3245","BOBF","C",1,5,1
"3246","BOBF","C",1,6,0
"3247","BOBF","C",2,1,0
"3248","BOBF","C",2,2,0
"3249","BOBF","C",2,3,0
"3250","BOBF","C",2,4,1
"3251","BOBF","C",2,5,0
"3252","BOBF","C",2,6,0
"3253","BOBF","C",3,1,0
"3254","BOBF","C",3,2,0
"3255","BOBF","C",3,3,0
"3256","BOBF","C",3,4,0
"3257","BOBF","C",3,5,0
"3258","BOBF","C",3,6,1
"3259","BOBF","C",4,1,1
"3260","BOBF","C",4,2,0
"3261","BOBF","C",4,3,0
"3262","BOBF","C",4,4,0
"3263","BOBF","C",4,5,0
"3264","BOBF","C",4,6,0
"3265","BOBF","C",5,1,1
"3266","BOBF","C",5,2,0
"3267","BOBF","C",5,3,0
"3268","BOBF","C",5,4,0
"3269","BOBF","C",5,5,0
"3270","BOBF","C",5,6,0
"3271","BOBF","C",6,1,0
"3272","BOBF","C",6,2,0
"3273","BOBF","C",6,3,1
"3274","BOBF","C",6,4,0
"3275","BOBF","C",6,5,0
"3276","BOBF","C",6,6,0
"3277","BOBF","C",7,1,0
"3278","BOBF","C",7,2,1
"3279","BOBF","C",7,3,0
"3280","BOBF","C",7,4,0
"3281","BOBF","C",7,5,0
"3282","BOBF","C",7,6,0
"3283","BOBF","C",8,1,1
"3284","BOBF","C",8,2,0
"3285","BOBF","C",8,3,0
"3286","BOBF","C",8,4,0
"3287","BOBF","C",8,5,0
"3288","BOBF","C",8,6,0
"3289","BOBF","C",9,1,0
"3290","BOBF","C",9,2,0
"3291","BOBF","C",9,3,1
"3292","BOBF","C",9,4,0
"3293","BOBF","C",9,5,0
"3294","BOBF","C",9,6,0
"3295","OMED","P",1,1,1
"3296","OMED","P",1,2,1
"3297","OMED","P",1,3,1
"3298","OMED","P",1,4,1
"3299","OMED","P",1,5,1
"3300","OMED","P",1,6,0
"3301","OMED","P",2,1,0
"3302","OMED","P",2,2,0
"3303","OMED","P",2,3,0
"3304","OMED","P",2,4,0
"3305","OMED","P",2,5,0
"3306","OMED","P",2,6,1
"3307","OMED","P",3,1,0
"3308","OMED","P",3,2,0
"3309","OMED","P",3,3,0
"3310","OMED","P",3,4,0
"3311","OMED","P",3,5,1
"3312","OMED","P",3,6,0
"3313","OMED","P",4,1,0
"3314","OMED","P",4,2,0
"3315","OMED","P",4,3,0
"3316","OMED","P",4,4,0
"3317","OMED","P",4,5,1
"3318","OMED","P",4,6,0
"3319","OMED","P",5,1,0
"3320","OMED","P",5,2,1
"3321","OMED","P",5,3,0
"3322","OMED","P",5,4,0
"3323","OMED","P",5,5,0
"3324","OMED","P",5,6,0
"3325","OMED","P",6,1,1
"3326","OMED","P",6,2,0
"3327","OMED","P",6,3,0
"3328","OMED","P",6,4,0
"3329","OMED","P",6,5,0
"3330","OMED","P",6,6,0
"3331","OMED","P",7,1,0
